,unique_id,cuisine,district
96,node/4208802090,,"9th District, Budapest, Hungary"
97,node/4328333491,mexican,"9th District, Budapest, Hungary"
98,node/4344926590,chinese,"9th District, Budapest, Hungary"
99,node/4347159015,french,"9th District, Budapest, Hungary"
100,node/4505132051,,"9th District, Budapest, Hungary"
101,node/4595543834,burger,"9th District, Budapest, Hungary"
102,node/4657631526,,"9th District, Budapest, Hungary"
103,node/4661147417,,"9th District, Budapest, Hungary"
104,node/4779099967,,"9th District, Budapest, Hungary"
105,node/4834211023,,"9th District, Budapest, Hungary"
106,node/4951765112,greek;gyros,"9th District, Budapest, Hungary"
107,node/5028356153,,"9th District, Budapest, Hungary"
108,node/5137852420,,"9th District, Budapest, Hungary"
109,node/5176383433,chimney_cake,"9th District, Budapest, Hungary"
110,node/5178165108,,"9th District, Budapest, Hungary"
111,node/5179412334,chinese,"9th District, Budapest, Hungary"
112,node/5245866028,,"9th District, Budapest, Hungary"
113,node/5246609821,,"9th District, Budapest, Hungary"
114,node/5268170523,gyros;greek,"9th District, Budapest, Hungary"
115,node/5315961623,,"9th District, Budapest, Hungary"
116,node/5329035223,,"9th District, Budapest, Hungary"
117,node/5359262481,chinese,"9th District, Budapest, Hungary"
118,node/5359937676,,"9th District, Budapest, Hungary"
119,node/5391036768,pizza,"9th District, Budapest, Hungary"
120,node/5391036769,,"9th District, Budapest, Hungary"
121,node/5415379938,vietnamese,"9th District, Budapest, Hungary"
122,node/5423403405,burger,"9th District, Budapest, Hungary"
123,node/5590336584,barbecue,"9th District, Budapest, Hungary"
124,node/5784839952,thai,"9th District, Budapest, Hungary"
125,node/5787988114,gyros,"9th District, Budapest, Hungary"
126,node/5787988115,,"9th District, Budapest, Hungary"
127,node/5787988117,,"9th District, Budapest, Hungary"
128,node/5787988118,,"9th District, Budapest, Hungary"
129,node/5787988120,,"9th District, Budapest, Hungary"
130,node/5843734707,hungarian,"9th District, Budapest, Hungary"
131,node/5977915822,regional,"9th District, Budapest, Hungary"
132,node/6175043485,burger;fish_and_chips;hotdog;sausage;hungarian;pancake,"9th District, Budapest, Hungary"
133,node/6742684157,,"9th District, Budapest, Hungary"
134,node/6816098385,,"9th District, Budapest, Hungary"
135,node/6849298286,hungarian,"9th District, Budapest, Hungary"
136,node/6989622581,,"9th District, Budapest, Hungary"
137,node/6989622582,,"9th District, Budapest, Hungary"
138,node/6989622583,,"9th District, Budapest, Hungary"
139,node/6989654085,burger,"9th District, Budapest, Hungary"
140,node/6989654086,,"9th District, Budapest, Hungary"
141,node/6989654087,,"9th District, Budapest, Hungary"
142,node/7031924985,,"9th District, Budapest, Hungary"
143,node/7156173683,pizza,"9th District, Budapest, Hungary"
144,node/7198940437,turkish,"9th District, Budapest, Hungary"
145,node/7215215485,,"9th District, Budapest, Hungary"
146,node/7215286986,,"9th District, Budapest, Hungary"
147,node/7300179256,,"9th District, Budapest, Hungary"
148,node/7679578499,,"9th District, Budapest, Hungary"
149,node/7756614962,,"9th District, Budapest, Hungary"
150,node/7796339090,grill,"9th District, Budapest, Hungary"
151,node/7860513290,soup,"9th District, Budapest, Hungary"
152,node/7992535085,,"9th District, Budapest, Hungary"
153,way/256049098,chinese,"9th District, Budapest, Hungary"
154,way/256049154,,"9th District, Budapest, Hungary"
155,way/261637549,burger,"9th District, Budapest, Hungary"
156,way/300423584,mediterranean,"9th District, Budapest, Hungary"
157,way/313695267,,"9th District, Budapest, Hungary"
158,way/313695270,,"9th District, Budapest, Hungary"
159,way/313703174,,"9th District, Budapest, Hungary"
160,way/317289887,burger,"9th District, Budapest, Hungary"
161,way/888300383,burger,"9th District, Budapest, Hungary"
0,node/987903759,burger,"10th District, Budapest, Hungary"
1,node/1013273129,,"10th District, Budapest, Hungary"
2,node/2151940595,italian,"10th District, Budapest, Hungary"
3,node/2330548398,,"10th District, Budapest, Hungary"
4,node/2330556075,,"10th District, Budapest, Hungary"
5,node/2330556693,,"10th District, Budapest, Hungary"
6,node/2330557251,,"10th District, Budapest, Hungary"
7,node/2454567887,,"10th District, Budapest, Hungary"
8,node/3073464833,,"10th District, Budapest, Hungary"
9,node/3103643529,,"10th District, Budapest, Hungary"
10,node/3109107829,,"10th District, Budapest, Hungary"
11,node/3153720861,burger,"10th District, Budapest, Hungary"
12,node/3206072378,,"10th District, Budapest, Hungary"
13,node/3334774987,chinese,"10th District, Budapest, Hungary"
14,node/3334774991,hungarian,"10th District, Budapest, Hungary"
15,node/3383002293,,"10th District, Budapest, Hungary"
16,node/4204919989,vietnamese,"10th District, Budapest, Hungary"
17,node/4308731251,regional,"10th District, Budapest, Hungary"
18,node/4565123844,kebab,"10th District, Budapest, Hungary"
19,node/4623397191,chinese,"10th District, Budapest, Hungary"
20,node/4833075779,,"10th District, Budapest, Hungary"
21,node/4857694122,,"10th District, Budapest, Hungary"
22,node/4933473914,,"10th District, Budapest, Hungary"
23,node/4933474671,,"10th District, Budapest, Hungary"
24,node/4933474741,,"10th District, Budapest, Hungary"
25,node/4939174096,,"10th District, Budapest, Hungary"
26,node/4939179124,,"10th District, Budapest, Hungary"
27,node/5217787997,chicken,"10th District, Budapest, Hungary"
28,node/5217787998,burger,"10th District, Budapest, Hungary"
29,node/5217787999,burger,"10th District, Budapest, Hungary"
30,node/5217788005,,"10th District, Budapest, Hungary"
31,node/5217788006,,"10th District, Budapest, Hungary"
32,node/5217788013,,"10th District, Budapest, Hungary"
33,node/6681547530,burger,"10th District, Budapest, Hungary"
34,node/6681547541,kebab,"10th District, Budapest, Hungary"
35,node/8113052742,,"10th District, Budapest, Hungary"
36,node/8396828007,chinese,"10th District, Budapest, Hungary"
37,way/183129715,burger,"10th District, Budapest, Hungary"
38,way/254601961,burger,"10th District, Budapest, Hungary"
39,way/261735348,,"10th District, Budapest, Hungary"
40,way/340026625,burger,"10th District, Budapest, Hungary"
41,way/340205180,regional,"10th District, Budapest, Hungary"
42,way/414002197,pizza;burger,"10th District, Budapest, Hungary"
43,way/438122704,chinese,"10th District, Budapest, Hungary"
44,way/717716187,chinese,"10th District, Budapest, Hungary"
0,node/340014953,,"11th District, Budapest, Hungary"
1,node/442535252,regional,"11th District, Budapest, Hungary"
2,node/463164902,burger,"11th District, Budapest, Hungary"
3,node/463164903,burger;hungarian;kebab;balkan,"11th District, Budapest, Hungary"
4,node/463164904,hungarian,"11th District, Budapest, Hungary"
5,node/473683262,pizza;pasta,"11th District, Budapest, Hungary"
6,node/473683267,,"11th District, Budapest, Hungary"
7,node/597833145,hungarian,"11th District, Budapest, Hungary"
8,node/683102943,chinese,"11th District, Budapest, Hungary"
9,node/683102945,,"11th District, Budapest, Hungary"
10,node/683102951,hungarian,"11th District, Budapest, Hungary"
11,node/725143423,,"11th District, Budapest, Hungary"
12,node/736062610,,"11th District, Budapest, Hungary"
13,node/746302678,,"11th District, Budapest, Hungary"
14,node/746303212,,"11th District, Budapest, Hungary"
15,node/763456115,chinese,"11th District, Budapest, Hungary"
16,node/763459643,,"11th District, Budapest, Hungary"
17,node/866732627,,"11th District, Budapest, Hungary"
18,node/866746837,regional,"11th District, Budapest, Hungary"
19,node/930054547,italian,"11th District, Budapest, Hungary"
20,node/1202347642,chicken,"11th District, Budapest, Hungary"
21,node/1209122938,pizza,"11th District, Budapest, Hungary"
22,node/1209139339,,"11th District, Budapest, Hungary"
23,node/1228124720,chinese,"11th District, Budapest, Hungary"
24,node/1253012754,chinese,"11th District, Budapest, Hungary"
25,node/1374527884,chinese,"11th District, Budapest, Hungary"
26,node/1454751054,,"11th District, Budapest, Hungary"
27,node/1467586649,,"11th District, Budapest, Hungary"
28,node/1473287087,chinese,"11th District, Budapest, Hungary"
29,node/1473287091,chinese,"11th District, Budapest, Hungary"
30,node/1502799479,burger,"11th District, Budapest, Hungary"
31,node/1506683630,,"11th District, Budapest, Hungary"
32,node/1511983641,greek,"11th District, Budapest, Hungary"
33,node/1512735995,chinese,"11th District, Budapest, Hungary"
34,node/1512766406,gyros,"11th District, Budapest, Hungary"
35,node/1512803118,pizza,"11th District, Budapest, Hungary"
36,node/1547562449,,"11th District, Budapest, Hungary"
37,node/1645657615,,"11th District, Budapest, Hungary"
38,node/1696450531,,"11th District, Budapest, Hungary"
39,node/1704094267,pizza,"11th District, Budapest, Hungary"
40,node/1796383731,,"11th District, Budapest, Hungary"
41,node/1880246495,,"11th District, Budapest, Hungary"
42,node/1945362376,,"11th District, Budapest, Hungary"
43,node/1956872654,,"11th District, Budapest, Hungary"
44,node/1956872655,,"11th District, Budapest, Hungary"
45,node/1978819772,italian,"11th District, Budapest, Hungary"
46,node/2023224757,chinese,"11th District, Budapest, Hungary"
47,node/2023262030,chinese,"11th District, Budapest, Hungary"
48,node/2023262031,,"11th District, Budapest, Hungary"
49,node/2023262034,,"11th District, Budapest, Hungary"
50,node/2023262036,regional,"11th District, Budapest, Hungary"
51,node/2023262038,international;hungarian,"11th District, Budapest, Hungary"
52,node/2192673022,,"11th District, Budapest, Hungary"
53,node/2207250654,kebab,"11th District, Budapest, Hungary"
54,node/2207250656,,"11th District, Budapest, Hungary"
55,node/2208238841,,"11th District, Budapest, Hungary"
56,node/2208259086,,"11th District, Budapest, Hungary"
57,node/2211126864,kebab,"11th District, Budapest, Hungary"
58,node/2211126869,burger,"11th District, Budapest, Hungary"
59,node/2248715438,arab,"11th District, Budapest, Hungary"
60,node/2295729527,burger,"11th District, Budapest, Hungary"
61,node/2342024727,,"11th District, Budapest, Hungary"
62,node/2342046667,,"11th District, Budapest, Hungary"
63,node/2342047822,,"11th District, Budapest, Hungary"
64,node/2342054056,,"11th District, Budapest, Hungary"
65,node/2342056020,hungarian;international;burger;pizza;ice_cream;beer;wine;coffee;tea,"11th District, Budapest, Hungary"
66,node/2342059362,,"11th District, Budapest, Hungary"
67,node/2342063202,,"11th District, Budapest, Hungary"
68,node/2345912993,,"11th District, Budapest, Hungary"
69,node/2346526621,regional,"11th District, Budapest, Hungary"
70,node/2346529170,regional,"11th District, Budapest, Hungary"
71,node/2349958469,,"11th District, Budapest, Hungary"
72,node/2387941215,international,"11th District, Budapest, Hungary"
73,node/2402104546,,"11th District, Budapest, Hungary"
74,node/2432232791,pizza,"11th District, Budapest, Hungary"
75,node/2439550428,,"11th District, Budapest, Hungary"
76,node/2626455668,burger,"11th District, Budapest, Hungary"
77,node/2629857872,sandwich,"11th District, Budapest, Hungary"
78,node/2694426126,burger,"11th District, Budapest, Hungary"
79,node/2798573859,chinese,"11th District, Budapest, Hungary"
80,node/2853511537,"ice_cream;cafe;beer;gyros,burger","11th District, Budapest, Hungary"
81,node/2872657081,pizza,"11th District, Budapest, Hungary"
82,node/2943574446,chinese,"11th District, Budapest, Hungary"
83,node/2943574447,indian,"11th District, Budapest, Hungary"
84,node/2943574449,vietnamese,"11th District, Budapest, Hungary"
85,node/3013018909,international,"11th District, Budapest, Hungary"
86,node/3060709533,burger;hot_dog;gyros,"11th District, Budapest, Hungary"
87,node/3111812597,,"11th District, Budapest, Hungary"
88,node/3168425317,regional,"11th District, Budapest, Hungary"
89,node/3203567096,chinese,"11th District, Budapest, Hungary"
90,node/3222701734,regional,"11th District, Budapest, Hungary"
91,node/3412993140,burger,"11th District, Budapest, Hungary"
92,node/3412993141,chicken,"11th District, Budapest, Hungary"
93,node/3508521665,chinese,"11th District, Budapest, Hungary"
94,node/3508645918,soup,"11th District, Budapest, Hungary"
95,node/3688342346,burger;breakfast,"11th District, Budapest, Hungary"
96,node/3725042925,regional,"11th District, Budapest, Hungary"
97,node/3747197472,,"11th District, Budapest, Hungary"
98,node/3747205742,,"11th District, Budapest, Hungary"
99,node/3747205743,,"11th District, Budapest, Hungary"
100,node/3748130860,kebab,"11th District, Budapest, Hungary"
101,node/3779643505,regional,"11th District, Budapest, Hungary"
102,node/3841535550,,"11th District, Budapest, Hungary"
103,node/3855192090,,"11th District, Budapest, Hungary"
104,node/3879074944,pizza;hungarian;italian,"11th District, Budapest, Hungary"
105,node/3969143080,regional,"11th District, Budapest, Hungary"
106,node/4049807898,,"11th District, Budapest, Hungary"
107,node/4050682585,burger,"11th District, Budapest, Hungary"
108,node/4128502731,,"11th District, Budapest, Hungary"
109,node/4153367989,vietnamese,"11th District, Budapest, Hungary"
110,node/4179101655,,"11th District, Budapest, Hungary"
111,node/4179101656,,"11th District, Budapest, Hungary"
112,node/4185089191,international;regional,"11th District, Budapest, Hungary"
113,node/4185357783,turkish,"11th District, Budapest, Hungary"
114,node/4185357785,,"11th District, Budapest, Hungary"
115,node/4279221846,burger;sandwich,"11th District, Budapest, Hungary"
116,node/4287565570,regional,"11th District, Budapest, Hungary"
117,node/4365960672,hungarian,"11th District, Budapest, Hungary"
118,node/4402836015,pizza,"11th District, Budapest, Hungary"
119,node/4405092257,,"11th District, Budapest, Hungary"
120,node/4405092258,,"11th District, Budapest, Hungary"
121,node/4421887997,burger,"11th District, Budapest, Hungary"
122,node/4422559790,chinese;pasta,"11th District, Budapest, Hungary"
123,node/4513257867,,"11th District, Budapest, Hungary"
124,node/4521210676,,"11th District, Budapest, Hungary"
125,node/4547295410,,"11th District, Budapest, Hungary"
126,node/4677495245,,"11th District, Budapest, Hungary"
127,node/4699051643,,"11th District, Budapest, Hungary"
128,node/4701153373,kebab;gyros,"11th District, Budapest, Hungary"
129,node/4731173113,pizza,"11th District, Budapest, Hungary"
130,node/4736874921,,"11th District, Budapest, Hungary"
131,node/4808170721,burger;hot_dog,"11th District, Budapest, Hungary"
132,node/4808419921,fish;american,"11th District, Budapest, Hungary"
133,node/4834854357,vietnamese,"11th District, Budapest, Hungary"
134,node/4850513592,,"11th District, Budapest, Hungary"
135,node/4851690493,balkan,"11th District, Budapest, Hungary"
136,node/5042467046,,"11th District, Budapest, Hungary"
137,node/5075056628,pizza,"11th District, Budapest, Hungary"
138,node/5110812301,,"11th District, Budapest, Hungary"
139,node/5110812302,,"11th District, Budapest, Hungary"
140,node/5112713479,,"11th District, Budapest, Hungary"
141,node/5172542865,,"11th District, Budapest, Hungary"
142,node/5172608074,international,"11th District, Budapest, Hungary"
143,node/5185609849,pizza,"11th District, Budapest, Hungary"
144,node/5206245328,regional;coffee_shop;sandwich,"11th District, Budapest, Hungary"
145,node/5219762834,burger;regional,"11th District, Budapest, Hungary"
146,node/5253885529,hungarian,"11th District, Budapest, Hungary"
147,node/5253885530,,"11th District, Budapest, Hungary"
148,node/5253885536,,"11th District, Budapest, Hungary"
149,node/5253885547,grilled chicken;burger;strudel;french fries,"11th District, Budapest, Hungary"
150,node/5284762636,,"11th District, Budapest, Hungary"
151,node/5426641584,gyros,"11th District, Budapest, Hungary"
152,node/5439452084,,"11th District, Budapest, Hungary"
153,node/5440511170,,"11th District, Budapest, Hungary"
154,node/5442670713,,"11th District, Budapest, Hungary"
155,node/5455025827,international;wok,"11th District, Budapest, Hungary"
156,node/5459201556,,"11th District, Budapest, Hungary"
157,node/5670742235,chinese,"11th District, Budapest, Hungary"
158,node/5675068999,soup;sandwich,"11th District, Budapest, Hungary"
159,node/5747760582,regional;sandwich;chicken,"11th District, Budapest, Hungary"
160,node/5755999621,hungarian,"11th District, Budapest, Hungary"
161,node/5798523020,burger;grill;tortilla;steak;salad;seafood;dessert;beer;wine;coffee;soft_drink,"11th District, Budapest, Hungary"
162,node/5810471582,hungarian,"11th District, Budapest, Hungary"
163,node/5877986863,,"11th District, Budapest, Hungary"
164,node/5892332684,hungarian,"11th District, Budapest, Hungary"
165,node/5962510428,,"11th District, Budapest, Hungary"
166,node/5981529880,italian;pizza;noodle,"11th District, Budapest, Hungary"
167,node/5981530096,asian,"11th District, Budapest, Hungary"
168,node/5981530097,,"11th District, Budapest, Hungary"
169,node/5983037096,turkish;kebab,"11th District, Budapest, Hungary"
170,node/5998449485,asian,"11th District, Budapest, Hungary"
171,node/5998452398,sandwich,"11th District, Budapest, Hungary"
172,node/5998452399,,"11th District, Budapest, Hungary"
173,node/5998452400,,"11th District, Budapest, Hungary"
174,node/6019065513,italian,"11th District, Budapest, Hungary"
175,node/6068834535,,"11th District, Budapest, Hungary"
176,node/6260464793,,"11th District, Budapest, Hungary"
177,node/6260464794,greek,"11th District, Budapest, Hungary"
178,node/6341964077,gyros,"11th District, Budapest, Hungary"
179,node/6341966516,pizza,"11th District, Budapest, Hungary"
180,node/6341966987,gyros;kebab,"11th District, Budapest, Hungary"
181,node/6353687495,pizza,"11th District, Budapest, Hungary"
182,node/6378690303,,"11th District, Budapest, Hungary"
183,node/6381833935,,"11th District, Budapest, Hungary"
184,node/6435610303,,"11th District, Budapest, Hungary"
185,node/6438029149,spanish,"11th District, Budapest, Hungary"
186,node/6550806921,asian,"11th District, Budapest, Hungary"
187,node/6558490296,pizza,"11th District, Budapest, Hungary"
188,node/6593257906,,"11th District, Budapest, Hungary"
189,node/6593257907,mexican,"11th District, Budapest, Hungary"
190,node/6606034604,kebab,"11th District, Budapest, Hungary"
191,node/6712029162,kebab;pizza,"11th District, Budapest, Hungary"
192,node/6721761676,kebab,"11th District, Budapest, Hungary"
193,node/6733387578,sausage,"11th District, Budapest, Hungary"
194,node/6743480413,,"11th District, Budapest, Hungary"
195,node/6743527479,pizza,"11th District, Budapest, Hungary"
196,node/6743527480,sandwich,"11th District, Budapest, Hungary"
197,node/6744119436,,"11th District, Budapest, Hungary"
198,node/6757860196,vietnamese,"11th District, Budapest, Hungary"
199,node/6776816150,international;sandwich,"11th District, Budapest, Hungary"
200,node/6779287498,pizza,"11th District, Budapest, Hungary"
201,node/6800631668,pakistani;indian,"11th District, Budapest, Hungary"
202,node/6814371978,,"11th District, Budapest, Hungary"
203,node/6814371980,pizza,"11th District, Budapest, Hungary"
204,node/6993906709,turkish,"11th District, Budapest, Hungary"
205,node/7001756747,,"11th District, Budapest, Hungary"
206,node/7141759006,,"11th District, Budapest, Hungary"
207,node/7141759007,italian;hungarian,"11th District, Budapest, Hungary"
208,node/7141759008,,"11th District, Budapest, Hungary"
209,node/7141759009,,"11th District, Budapest, Hungary"
210,node/7141759010,Lángos,"11th District, Budapest, Hungary"
211,node/7141759011,fish,"11th District, Budapest, Hungary"
212,node/7141759012,,"11th District, Budapest, Hungary"
213,node/7141759014,,"11th District, Budapest, Hungary"
214,node/7160300608,hungarian,"11th District, Budapest, Hungary"
215,node/7190783513,,"11th District, Budapest, Hungary"
216,node/7213380942,hungarian;international,"11th District, Budapest, Hungary"
217,node/7264017536,chinese,"11th District, Budapest, Hungary"
218,node/7264017537,asian,"11th District, Budapest, Hungary"
219,node/7433580755,pizza,"11th District, Budapest, Hungary"
220,node/7826012067,regional,"11th District, Budapest, Hungary"
221,node/7865417106,,"11th District, Budapest, Hungary"
222,node/7936347501,vietnamese,"11th District, Budapest, Hungary"
223,node/7977098429,pizza,"11th District, Budapest, Hungary"
224,node/8069200230,,"11th District, Budapest, Hungary"
225,node/8190654898,,"11th District, Budapest, Hungary"
226,node/8309347114,,"11th District, Budapest, Hungary"
227,way/26380107,burger,"11th District, Budapest, Hungary"
228,way/32992213,hungarian;burger,"11th District, Budapest, Hungary"
229,way/32992216,hungarian;burger,"11th District, Budapest, Hungary"
230,way/32992224,international;ice_cream,"11th District, Budapest, Hungary"
231,way/32992231,pizza;pasta;italian,"11th District, Budapest, Hungary"
232,way/116709827,,"11th District, Budapest, Hungary"
233,way/130741564,,"11th District, Budapest, Hungary"
234,way/231319699,,"11th District, Budapest, Hungary"
235,way/281421867,chinese,"11th District, Budapest, Hungary"
236,way/325209961,,"11th District, Budapest, Hungary"
237,way/358577648,pizza,"11th District, Budapest, Hungary"
238,way/358579678,international;burger;fish_and_chips,"11th District, Budapest, Hungary"
239,way/377458187,burger,"11th District, Budapest, Hungary"
240,way/436397364,barbecue,"11th District, Budapest, Hungary"
241,way/460083291,,"11th District, Budapest, Hungary"
242,way/461987014,pizza,"11th District, Budapest, Hungary"
243,way/464610620,burger,"11th District, Budapest, Hungary"
244,way/481230961,hungarian,"11th District, Budapest, Hungary"
245,way/485344319,,"11th District, Budapest, Hungary"
246,way/485949840,burger,"11th District, Budapest, Hungary"
247,way/487995115,kebab,"11th District, Budapest, Hungary"
248,way/488061975,mexican,"11th District, Budapest, Hungary"
249,way/488061976,,"11th District, Budapest, Hungary"
250,way/488061977,,"11th District, Budapest, Hungary"
251,way/488450240,chicken,"11th District, Budapest, Hungary"
252,way/572658660,,"11th District, Budapest, Hungary"
253,way/674699576,mexican,"11th District, Budapest, Hungary"
254,way/864074000,,"11th District, Budapest, Hungary"
0,node/367663541,barbecue;hungarian;mongolian,"12th District, Budapest, Hungary"
1,node/736130517,bbq;soke_riders;fast_food;food_truck,"12th District, Budapest, Hungary"
2,node/736134079,strudel,"12th District, Budapest, Hungary"
3,node/871162712,korean,"12th District, Budapest, Hungary"
4,node/1404238195,chinese,"12th District, Budapest, Hungary"
5,node/1458535724,chinese,"12th District, Budapest, Hungary"
6,node/1944431588,,"12th District, Budapest, Hungary"
7,node/2066059307,,"12th District, Budapest, Hungary"
8,node/2070287869,,"12th District, Budapest, Hungary"
9,node/2070290390,,"12th District, Budapest, Hungary"
10,node/2343337818,,"12th District, Budapest, Hungary"
11,node/2343339996,italian,"12th District, Budapest, Hungary"
12,node/2343340227,italian,"12th District, Budapest, Hungary"
13,node/2343341433,,"12th District, Budapest, Hungary"
14,node/2343342013,,"12th District, Budapest, Hungary"
15,node/2343342837,regional,"12th District, Budapest, Hungary"
16,node/2343344023,,"12th District, Budapest, Hungary"
17,node/2343346162,burger;mexican,"12th District, Budapest, Hungary"
18,node/2343349159,chinese,"12th District, Budapest, Hungary"
19,node/2343349286,,"12th District, Budapest, Hungary"
20,node/2343353624,,"12th District, Budapest, Hungary"
21,node/2343354455,,"12th District, Budapest, Hungary"
22,node/2343355069,,"12th District, Budapest, Hungary"
23,node/2467998161,vietnamese,"12th District, Budapest, Hungary"
24,node/2569337608,,"12th District, Budapest, Hungary"
25,node/2770096833,langos,"12th District, Budapest, Hungary"
26,node/2874501804,chinese,"12th District, Budapest, Hungary"
27,node/2936064359,regional,"12th District, Budapest, Hungary"
28,node/3091302266,arab,"12th District, Budapest, Hungary"
29,node/3210517170,,"12th District, Budapest, Hungary"
30,node/3824372586,pizza,"12th District, Budapest, Hungary"
31,node/3864764346,international,"12th District, Budapest, Hungary"
32,node/4197289704,mexican,"12th District, Budapest, Hungary"
33,node/4363580564,italian,"12th District, Budapest, Hungary"
34,node/4398071486,,"12th District, Budapest, Hungary"
35,node/4511886148,greek;thai;hungarian;gyros,"12th District, Budapest, Hungary"
36,node/4584330116,chinese,"12th District, Budapest, Hungary"
37,node/4588225255,regional,"12th District, Budapest, Hungary"
38,node/4592617079,burger,"12th District, Budapest, Hungary"
39,node/4698769272,,"12th District, Budapest, Hungary"
40,node/5024510362,regional,"12th District, Budapest, Hungary"
41,node/6058275763,,"12th District, Budapest, Hungary"
42,node/6198931574,italian,"12th District, Budapest, Hungary"
43,node/6263425371,sandwich,"12th District, Budapest, Hungary"
44,node/6594501917,,"12th District, Budapest, Hungary"
45,node/6749969867,pizza;italian,"12th District, Budapest, Hungary"
46,node/7047018185,,"12th District, Budapest, Hungary"
47,way/190393408,,"12th District, Budapest, Hungary"
48,way/190393417,,"12th District, Budapest, Hungary"
49,way/190401233,,"12th District, Budapest, Hungary"
50,way/267441215,,"12th District, Budapest, Hungary"
51,way/304437438,,"12th District, Budapest, Hungary"
52,way/311642625,,"12th District, Budapest, Hungary"
53,way/313525027,,"12th District, Budapest, Hungary"
54,way/321992787,,"12th District, Budapest, Hungary"
55,way/515332652,,"12th District, Budapest, Hungary"
56,way/718854629,,"12th District, Budapest, Hungary"
0,node/260910398,regional,"13th District, Budapest, Hungary"
1,node/260911186,burger,"13th District, Budapest, Hungary"
2,node/416624228,,"13th District, Budapest, Hungary"
3,node/442110474,burger,"13th District, Budapest, Hungary"
4,node/442110478,,"13th District, Budapest, Hungary"
5,node/626486584,italian;pizza,"13th District, Budapest, Hungary"
6,node/835887278,portuguese,"13th District, Budapest, Hungary"
7,node/835887309,chinese,"13th District, Budapest, Hungary"
8,node/839145004,,"13th District, Budapest, Hungary"
9,node/839145090,hungarian,"13th District, Budapest, Hungary"
10,node/860222365,,"13th District, Budapest, Hungary"
11,node/915322955,,"13th District, Budapest, Hungary"
12,node/984709738,indian,"13th District, Budapest, Hungary"
13,node/1200775516,,"13th District, Budapest, Hungary"
14,node/1200775616,,"13th District, Budapest, Hungary"
15,node/1219600002,,"13th District, Budapest, Hungary"
16,node/1219700582,chinese,"13th District, Budapest, Hungary"
17,node/1219700676,,"13th District, Budapest, Hungary"
18,node/1228515476,chinese,"13th District, Budapest, Hungary"
19,node/1231611063,,"13th District, Budapest, Hungary"
20,node/1240391092,asian;vietnamese;thai;ramen,"13th District, Budapest, Hungary"
21,node/1244225286,,"13th District, Budapest, Hungary"
22,node/1247174371,,"13th District, Budapest, Hungary"
23,node/1247724047,,"13th District, Budapest, Hungary"
24,node/1247724054,,"13th District, Budapest, Hungary"
25,node/1247724097,,"13th District, Budapest, Hungary"
26,node/1247724105,chinese,"13th District, Budapest, Hungary"
27,node/1269702188,regional,"13th District, Budapest, Hungary"
28,node/1320546161,chinese,"13th District, Budapest, Hungary"
29,node/1320546162,turkish,"13th District, Budapest, Hungary"
30,node/1326909839,,"13th District, Budapest, Hungary"
31,node/1360050509,chinese,"13th District, Budapest, Hungary"
32,node/1361105120,chinese,"13th District, Budapest, Hungary"
33,node/1369264324,,"13th District, Budapest, Hungary"
34,node/1387577703,,"13th District, Budapest, Hungary"
35,node/1400900282,chinese,"13th District, Budapest, Hungary"
36,node/1468818743,turkish,"13th District, Budapest, Hungary"
37,node/1468818775,pizza,"13th District, Budapest, Hungary"
38,node/1468818783,chinese,"13th District, Budapest, Hungary"
39,node/1509349666,chinese,"13th District, Budapest, Hungary"
40,node/1518484148,,"13th District, Budapest, Hungary"
41,node/1641031768,,"13th District, Budapest, Hungary"
42,node/1641031883,arab;vietnamese;mediterranean,"13th District, Budapest, Hungary"
43,node/1641031887,,"13th District, Budapest, Hungary"
44,node/1679819647,,"13th District, Budapest, Hungary"
45,node/1710684434,,"13th District, Budapest, Hungary"
46,node/1710684475,,"13th District, Budapest, Hungary"
47,node/1849729696,kebab,"13th District, Budapest, Hungary"
48,node/1849774921,,"13th District, Budapest, Hungary"
49,node/1849839886,international,"13th District, Budapest, Hungary"
50,node/1853333070,,"13th District, Budapest, Hungary"
51,node/2026348367,gyros;pizza,"13th District, Budapest, Hungary"
52,node/2330579218,,"13th District, Budapest, Hungary"
53,node/2330585734,,"13th District, Budapest, Hungary"
54,node/2330586808,,"13th District, Budapest, Hungary"
55,node/2330594597,,"13th District, Budapest, Hungary"
56,node/2391860299,international,"13th District, Budapest, Hungary"
57,node/2391860305,chinese,"13th District, Budapest, Hungary"
58,node/2391860314,,"13th District, Budapest, Hungary"
59,node/2402157055,thai,"13th District, Budapest, Hungary"
60,node/2429640491,,"13th District, Budapest, Hungary"
61,node/2466913710,hungarian,"13th District, Budapest, Hungary"
62,node/2544200194,,"13th District, Budapest, Hungary"
63,node/2655936222,greek;mediterranean,"13th District, Budapest, Hungary"
64,node/2712367084,,"13th District, Budapest, Hungary"
65,node/2849119401,,"13th District, Budapest, Hungary"
66,node/2903560677,,"13th District, Budapest, Hungary"
67,node/2909820857,chinese,"13th District, Budapest, Hungary"
68,node/2928020233,,"13th District, Budapest, Hungary"
69,node/2943866561,chinese,"13th District, Budapest, Hungary"
70,node/2958432234,,"13th District, Budapest, Hungary"
71,node/2958432246,,"13th District, Budapest, Hungary"
72,node/2958558353,,"13th District, Budapest, Hungary"
73,node/3041021338,,"13th District, Budapest, Hungary"
74,node/3047291272,kebab,"13th District, Budapest, Hungary"
75,node/3234723371,burger,"13th District, Budapest, Hungary"
